task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem,duration
R6_5,0.0,j_1135,1.0,Terminated,415693.0,415717.0,0.2456635586004333,0.12809836121440454,0.9967831318441479
R2_1,0.0,j_1135,1.0,Terminated,415693.0,415694.0,0.2456635586004333,0.12809836121440454,0.996746756245532
M1,0.0001557026080186843,j_1135,1.0,Terminated,415693.0,415694.0,0.2456635586004333,0.12809836121440454,0.996746756245532
M5_4,0.0029583495523550015,j_1135,1.0,Terminated,415693.0,415717.0,0.2456635586004333,0.25265573818377535,0.9967831318441479
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1137,6.0,Terminated,684256.0,684305.0,0.01936262618056325,0.01665228708391491,0.9968226705382955
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1137,6.0,Terminated,684256.0,684259.0,0.04450717422721548,0.029763589922796048,0.9967499193410638
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1137,6.0,Terminated,684256.0,684295.0,0.14508536641382438,0.029763589922796048,0.9968068550606365
M1,0.14916309848189957,j_1147,1.0,Terminated,451667.0,451725.0,0.2456635586004333,0.38376876657258663,0.9968369044681886
R2_1,0.0017127286882055275,j_1147,1.0,Terminated,451667.0,451819.0,0.2456635586004333,0.25265573818377535,0.9969855699581838
M1,0.0,j_1148,1.0,Terminated,184889.0,184890.0,0.4971090390669555,0.12809836121440454,0.996746756245532
MergeTask,0.0,j_1150,1.0,Terminated,638761.0,638764.0,0.4971090390669555,0.06254184701999888,0.9967499193410638
M1,0.0,j_1152,1.0,Terminated,287125.0,287131.0,0.2456635586004333,0.1936548754088102,0.9967546639843615
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1156,6.0,Terminated,551198.0,552423.0,0.01936262618056325,0.01665228708391491,0.9986825707110005
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1156,6.0,Terminated,551198.0,551941.0,0.04450717422721548,0.029763589922796048,0.997920264687834
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1156,6.0,Terminated,551198.0,552313.0,0.14508536641382438,0.029763589922796048,0.9985086004567509
M1,0.0511483067341378,j_1161,1.0,Terminated,189583.0,189634.0,0.2456635586004333,0.38376876657258663,0.9968258336338274
R2_1,0.0,j_1161,1.0,Terminated,189583.0,189648.0,0.2456635586004333,0.12809836121440454,0.99684797530255
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0012456208641494744,j_1165,10.0,Terminated,573772.0,573799.0,0.4971090390669555,0.06254184701999888,0.9967878764874456
M3_2,0.0001557026080186843,j_1178,1.0,Terminated,266409.0,266420.0,0.4971090390669555,0.1936548754088102,0.996762571723191
M1,0.0,j_1178,1.0,Terminated,266409.0,266410.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R4_3,0.0001557026080186843,j_1178,1.0,Terminated,266409.0,266421.0,0.4971090390669555,0.31821225237818096,0.996764153270957
R5_4,0.0,j_1178,1.0,Terminated,266409.0,266421.0,0.4971090390669555,0.25265573818377535,0.996764153270957
R2_1,0.0,j_1178,1.0,Terminated,266409.0,266410.0,0.4971090390669555,0.25265573818377535,0.996746756245532
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.00038925652004671076,j_1182,6.0,Terminated,396947.0,397004.0,0.14508536641382438,0.029763589922796048,0.9968353229204228
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1182,6.0,Terminated,396947.0,397008.0,0.01936262618056325,0.01665228708391491,0.9968416491114864
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1182,6.0,Terminated,396947.0,396956.0,0.04450717422721548,0.029763589922796048,0.9967594086276593
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1187,10.0,Terminated,672845.0,673043.0,0.3713862988336944,0.06254184701999888,0.9970583211554155
R2_1,0.0,j_1188,1.0,Terminated,523861.0,523862.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M1,0.0012456208641494744,j_1188,1.0,Terminated,523861.0,523862.0,0.4971090390669555,0.1936548754088102,0.996746756245532
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1190,6.0,Terminated,658325.0,658474.0,0.01936262618056325,0.01665228708391491,0.9969808253148861
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1190,6.0,Terminated,658325.0,658333.0,0.04450717422721548,0.029763589922796048,0.9967578270798934
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0006228104320747372,j_1190,6.0,Terminated,658325.0,658464.0,0.14508536641382438,0.029763589922796048,0.996965009837227
M1,0.00038925652004671076,j_1191,1.0,Terminated,310100.0,310103.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
R2_1,0.0,j_1191,1.0,Terminated,310100.0,310103.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
R4_3,0.0,j_1192,1.0,Terminated,112152.0,112185.0,0.2456635586004333,0.12809836121440454,0.996797365774041
M1,0.0,j_1192,1.0,Terminated,112152.0,112159.0,0.2456635586004333,0.12809836121440454,0.9967562455321275
M2,0.0,j_1192,1.0,Terminated,112152.0,112156.0,0.2456635586004333,0.12809836121440454,0.9967515008888298
J3_1_2,0.0,j_1192,1.0,Terminated,112152.0,112167.0,0.2456635586004333,0.12809836121440454,0.9967688979142547
M1,0.0,j_1193,1.0,Terminated,678428.0,678443.0,0.2456635586004333,0.1936548754088102,0.9967688979142547
R2_1,0.001479174776177501,j_1193,1.0,Terminated,678428.0,678454.0,0.2456635586004333,0.12809836121440454,0.9967862949396796
R2_1,0.0,j_1195,1.0,Terminated,119804.0,119817.0,0.2456635586004333,0.12809836121440454,0.9967657348187229
M1,7.785130400934215e-05,j_1195,1.0,Terminated,119804.0,119814.0,0.2456635586004333,0.1936548754088102,0.9967609901754252
M2,0.0,j_1198,1.0,Terminated,657912.0,657913.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R4_1_2_3,0.0001557026080186843,j_1198,1.0,Terminated,657912.0,657913.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M3,0.0,j_1198,1.0,Terminated,657912.0,657913.0,0.4971090390669555,0.1936548754088102,0.996746756245532
M1,0.0,j_1198,1.0,Terminated,657912.0,657913.0,0.4971090390669555,0.1936548754088102,0.996746756245532
M1,0.0,j_1199,1.0,Terminated,445498.0,445500.0,0.4971090390669555,0.12809836121440454,0.996748337793298
R3_2,0.0,j_1201,1.0,Terminated,681392.0,681392.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
M6_5,0.0,j_1201,1.0,Terminated,681392.0,681394.0,0.4971090390669555,0.12809836121440454,0.996748337793298
M2,0.0,j_1201,1.0,Terminated,681392.0,681392.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
J4_1_3,0.0001557026080186843,j_1201,1.0,Terminated,681392.0,681393.0,0.4971090390669555,0.38376876657258663,0.996746756245532
M1,0.0,j_1201,1.0,Terminated,681392.0,681392.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
R5_4,0.0,j_1201,1.0,Terminated,681392.0,681393.0,0.4971090390669555,0.25265573818377535,0.996746756245532
R3_2,0.0001557026080186843,j_1204,1.0,Terminated,545158.0,545428.0,0.4971090390669555,0.25265573818377535,0.9971721925945607
R2_1,0.0001557026080186843,j_1204,1.0,Terminated,545158.0,545428.0,0.4971090390669555,0.31821225237818096,0.9971721925945607
M1,0.0001557026080186843,j_1204,1.0,Terminated,545158.0,545428.0,0.4971090390669555,0.5017704921225169,0.9971721925945607
R9_10,0.0,j_1207,1.0,Terminated,625881.0,625884.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
M6_5,0.029427792915531333,j_1207,1.0,Terminated,625881.0,625910.0,0.2456635586004333,0.38376876657258663,0.9967910395829774
R4_3,0.0,j_1207,1.0,Terminated,625881.0,625884.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
J14_6_12_13,0.0,j_1207,1.0,Terminated,625881.0,626072.0,0.2456635586004333,0.25265573818377535,0.9970472503210541
R11_10,0.0,j_1207,1.0,Terminated,625881.0,625885.0,0.2456635586004333,0.12809836121440454,0.9967515008888298
R8_7,0.0,j_1207,1.0,Terminated,625881.0,625884.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
R2_1,0.0,j_1207,1.0,Terminated,625881.0,625884.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
M1,0.0,j_1207,1.0,Terminated,625881.0,625884.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
M7,0.0,j_1207,1.0,Terminated,625881.0,625882.0,0.2456635586004333,0.12809836121440454,0.996746756245532
R15_14,0.0,j_1207,1.0,Terminated,625881.0,626072.0,0.2456635586004333,0.12809836121440454,0.9970472503210541
R5_12,0.0,j_1207,1.0,Terminated,625881.0,625890.0,0.2456635586004333,0.12809836121440454,0.9967594086276593
M10,0.0,j_1207,1.0,Terminated,625881.0,625884.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
M13,0.0035811599844297387,j_1207,1.0,Terminated,625881.0,625886.0,0.2456635586004333,0.12809836121440454,0.9967530824365957
M3,0.0,j_1207,1.0,Terminated,625881.0,625882.0,0.2456635586004333,0.12809836121440454,0.996746756245532
M12_2_4_8_9_11,0.0003114052160373686,j_1207,1.0,Terminated,625881.0,625889.0,0.2456635586004333,0.12809836121440454,0.9967578270798934
R16_15,0.0,j_1207,1.0,Terminated,625881.0,626072.0,0.2456635586004333,0.12809836121440454,0.9970472503210541
M1,0.0,j_1212,1.0,Terminated,270389.0,270390.0,0.4971090390669555,0.12809836121440454,0.996746756245532
M1,0.0005449591280653951,j_1213,1.0,Terminated,652505.0,652509.0,0.2456635586004333,0.12809836121440454,0.9967515008888298
R2_1,0.0,j_1213,1.0,Terminated,652505.0,652514.0,0.2456635586004333,0.1936548754088102,0.9967594086276593
M1,0.0,j_1219,1.0,Terminated,156778.0,156779.0,0.4971090390669555,0.1936548754088102,0.996746756245532
M3,0.0,j_1219,1.0,Terminated,156778.0,156778.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
J4_1_2_3,0.0001557026080186843,j_1219,1.0,Terminated,156778.0,156779.0,0.4971090390669555,0.31821225237818096,0.996746756245532
M2,0.0,j_1219,1.0,Terminated,156778.0,156779.0,0.4971090390669555,0.1936548754088102,0.996746756245532
MergeTask,0.0,j_1220,1.0,Terminated,247565.0,247569.0,0.4971090390669555,0.06254184701999888,0.9967515008888298
R2_1,0.0003114052160373686,j_1221,1.0,Terminated,507723.0,507729.0,0.4971090390669555,0.25265573818377535,0.9967546639843615
M1,0.0009342156481121058,j_1221,1.0,Terminated,507723.0,507728.0,0.4971090390669555,0.1936548754088102,0.9967530824365957
R2_1,0.049435578045932266,j_1223,1.0,Terminated,291779.0,292926.0,0.2456635586004333,0.25265573818377535,0.9985592099852599
M1,0.0740365901128844,j_1223,1.0,Terminated,291780.0,292406.0,0.2456635586004333,0.38376876657258663,0.9977352235992231
M1,0.0,j_1244,1.0,Terminated,480012.0,480014.0,0.2456635586004333,0.12809836121440454,0.996748337793298
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1246,6.0,Terminated,386131.0,386164.0,0.14508536641382438,0.029763589922796048,0.996797365774041
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1246,6.0,Terminated,386131.0,386327.0,0.01936262618056325,0.01665228708391491,0.9970551580598837
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1246,6.0,Terminated,386131.0,386141.0,0.04450717422721548,0.029763589922796048,0.9967609901754252
R2_1,0.0,j_1248,1.0,Terminated,605178.0,605181.0,0.4971090390669555,0.25265573818377535,0.9967499193410638
M1,0.0,j_1248,1.0,Terminated,605174.0,605177.0,0.4971090390669555,0.1936548754088102,0.9967499193410638
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1249,10.0,Terminated,586720.0,586737.0,0.4971090390669555,0.06254184701999888,0.9967720610097865
R8_7,0.00046710782405605297,j_1250,1.0,Terminated,88566.0,88580.0,0.4971090390669555,0.31821225237818096,0.9967673163664889
J13_1_3_12,0.0009342156481121058,j_1250,1.0,Terminated,88566.0,88582.0,0.4971090390669555,0.38376876657258663,0.9967704794620206
R5_4,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.31821225237818096,0.996762571723191
R1_2,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.31821225237818096,0.996762571723191
M2,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.1936548754088102,0.996762571723191
R11_10,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.25265573818377535,0.996762571723191
M10,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.1936548754088102,0.996762571723191
J12_6_8_9_11,0.0007785130400934216,j_1250,1.0,Terminated,88566.0,88581.0,0.4971090390669555,0.38376876657258663,0.9967688979142547
R15_14,0.0009342156481121058,j_1250,1.0,Terminated,88566.0,88583.0,0.4971090390669555,0.31821225237818096,0.9967720610097865
M4,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.1936548754088102,0.996762571723191
R14_13,0.0009342156481121058,j_1250,1.0,Terminated,88566.0,88583.0,0.4971090390669555,0.31821225237818096,0.9967720610097865
M7,0.00046710782405605297,j_1250,1.0,Terminated,88566.0,88580.0,0.4971090390669555,0.1936548754088102,0.9967673163664889
R17_16,0.0,j_1250,1.0,Terminated,88566.0,88583.0,0.4971090390669555,0.25265573818377535,0.9967720610097865
R6_5,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.25265573818377535,0.996762571723191
R3_2,0.0,j_1250,1.0,Terminated,88566.0,88577.0,0.4971090390669555,0.31821225237818096,0.996762571723191
M9,0.0,j_1250,1.0,Terminated,88566.0,88581.0,0.4971090390669555,0.1936548754088102,0.9967688979142547
R16_15,0.0009342156481121058,j_1250,1.0,Terminated,88566.0,88583.0,0.4971090390669555,0.31821225237818096,0.9967720610097865
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1253,6.0,Terminated,431109.0,431112.0,0.04450717422721548,0.029763589922796048,0.9967499193410638
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.002024133904242896,j_1253,6.0,Terminated,431109.0,431130.0,0.14508536641382438,0.029763589922796048,0.9967783872008501
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1253,6.0,Terminated,431109.0,431133.0,0.01936262618056325,0.01665228708391491,0.9967831318441479
R2_1,0.0,j_1261,1.0,Terminated,495657.0,495695.0,0.2456635586004333,0.12809836121440454,0.9968052735128705
M1,0.005449591280653951,j_1261,1.0,Terminated,495657.0,495692.0,0.2456635586004333,0.12809836121440454,0.9968005288695728
R6_1,0.0,j_1262,1.0,Terminated,437950.0,437977.0,0.2456635586004333,0.12809836121440454,0.9967878764874456
R2_1,0.0,j_1262,1.0,Terminated,437949.0,437977.0,0.2456635586004333,0.12809836121440454,0.9967894580352115
R8_1,0.0,j_1262,1.0,Terminated,437950.0,437977.0,0.2456635586004333,0.12809836121440454,0.9967878764874456
R9_1,0.0,j_1262,1.0,Terminated,437950.0,437977.0,0.2456635586004333,0.12809836121440454,0.9967878764874456
R5_1,0.0,j_1262,1.0,Terminated,437950.0,437977.0,0.2456635586004333,0.12809836121440454,0.9967878764874456
R3_1,0.0,j_1262,1.0,Terminated,437949.0,437977.0,0.2456635586004333,0.12809836121440454,0.9967894580352115
R7_1,0.0,j_1262,1.0,Terminated,437950.0,437977.0,0.2456635586004333,0.12809836121440454,0.9967878764874456
M1,0.00023355391202802646,j_1262,1.0,Terminated,437950.0,437974.0,0.2456635586004333,0.25265573818377535,0.9967831318441479
R4_1,0.0,j_1262,1.0,Terminated,437950.0,437978.0,0.2456635586004333,0.12809836121440454,0.9967894580352115
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1265,6.0,Terminated,122860.0,123234.0,0.04450717422721548,0.029763589922796048,0.9973366735622149
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1265,6.0,Terminated,122860.0,123974.0,0.01936262618056325,0.01665228708391491,0.998507018908985
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1265,6.0,Terminated,122860.0,123604.0,0.14508536641382438,0.029763589922796048,0.9979218462355999
M1,0.0,j_1266,1.0,Terminated,534961.0,534961.0,0.2456635586004333,0.25265573818377535,0.9967451746977661
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1267,10.0,Failed,579684.0,579687.0,0.4971090390669555,0.06254184701999888,0.9967499193410638
M1,0.0,j_1268,1.0,Terminated,131199.0,131199.0,0.2456635586004333,0.12809836121440454,0.9967451746977661
R2_1,0.0,j_1268,1.0,Terminated,131199.0,131199.0,0.2456635586004333,0.12809836121440454,0.9967451746977661
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1272,10.0,Failed,246238.0,246241.0,0.4971090390669555,0.06254184701999888,0.9967499193410638
M1,0.0,j_1273,1.0,Terminated,530650.0,530651.0,0.4971090390669555,0.12809836121440454,0.996746756245532
M1,0.0,j_1275,1.0,Terminated,652083.0,652085.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R2_1,0.0,j_1275,1.0,Terminated,652083.0,652087.0,0.4971090390669555,0.25265573818377535,0.9967515008888298
MergeTask,7.785130400934215e-05,j_1276,1.0,Terminated,526394.0,526413.0,0.4971090390669555,0.06254184701999888,0.9967752241053184
M1,0.0,j_1278,1.0,Terminated,419190.0,419190.0,0.4971090390669555,0.12809836121440454,0.9967451746977661
R2_1,0.012144803425457375,j_1280,1.0,Terminated,578496.0,578525.0,0.4971090390669555,0.25265573818377535,0.9967910395829774
M1,0.10945893343713507,j_1280,1.0,Terminated,578441.0,578495.0,0.4971090390669555,0.1936548754088102,0.9968305782771251
R2_1,0.002491241728298949,j_1281,1.0,Terminated,415336.0,415409.0,0.4971090390669555,0.25265573818377535,0.9968606276846772
M1,0.00724017127286882,j_1281,1.0,Terminated,415336.0,415366.0,0.4971090390669555,0.1936548754088102,0.9967926211307433
J5_2_4,0.0018684312962242117,j_1292,1.0,Terminated,404569.0,404843.0,0.4971090390669555,0.38376876657258663,0.9971785187856242
R6_5,0.0018684312962242117,j_1292,1.0,Terminated,404569.0,404911.0,0.4971090390669555,0.25265573818377535,0.9972860640337059
R2_1,0.0,j_1292,1.0,Terminated,404569.0,404570.0,0.4971090390669555,0.31821225237818096,0.996746756245532
M1,0.0,j_1292,1.0,Terminated,404569.0,404570.0,0.4971090390669555,0.1936548754088102,0.996746756245532
M3,0.0017127286882055275,j_1292,1.0,Terminated,404569.0,404596.0,0.4971090390669555,0.1936548754088102,0.9967878764874456
R4_3,0.0017127286882055275,j_1292,1.0,Terminated,404569.0,404616.0,0.4971090390669555,0.31821225237818096,0.9968195074427637
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1305,6.0,Terminated,477512.0,478491.0,0.01936262618056325,0.01665228708391491,0.9982935099605877
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.03557804593226936,j_1305,6.0,Terminated,477512.0,478067.0,0.14508536641382438,0.029763589922796048,0.9976229337078437
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1305,6.0,Terminated,477512.0,477517.0,0.04450717422721548,0.029763589922796048,0.9967530824365957
M4,7.785130400934215e-05,j_1312,1.0,Terminated,415543.0,415552.0,0.2456635586004333,0.38376876657258663,0.9967594086276593
J5_3_4,0.0006228104320747372,j_1312,1.0,Terminated,415543.0,415553.0,0.2456635586004333,0.1936548754088102,0.9967609901754252
J3_1_2,0.0001557026080186843,j_1312,1.0,Terminated,415543.0,415546.0,0.2456635586004333,0.1936548754088102,0.9967499193410638
M2,0.0,j_1312,1.0,Terminated,415543.0,415544.0,0.2456635586004333,0.1936548754088102,0.996746756245532
M1,0.0,j_1312,1.0,Terminated,415543.0,415546.0,0.2456635586004333,0.25265573818377535,0.9967499193410638
R6_5,0.0,j_1312,1.0,Terminated,415543.0,415553.0,0.2456635586004333,0.12809836121440454,0.9967609901754252
M1,0.0,j_1314,1.0,Terminated,418203.0,418203.0,0.4971090390669555,0.12809836121440454,0.9967451746977661
M1,0.0,j_1315,1.0,Terminated,621916.0,621920.0,0.2456635586004333,0.1936548754088102,0.9967515008888298
MergeTask,0.0,j_1317,1.0,Terminated,579611.0,579615.0,0.4971090390669555,0.06254184701999888,0.9967515008888298
M1,0.017672246010120667,j_1318,1.0,Terminated,117200.0,117397.0,0.2456635586004333,0.25265573818377535,0.9970567396076495
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.007707279096924873,j_1319,6.0,Terminated,239336.0,239372.0,0.14508536641382438,0.029763589922796048,0.9968021104173387
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1319,6.0,Terminated,239336.0,239375.0,0.01936262618056325,0.01665228708391491,0.9968068550606365
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1319,6.0,Terminated,239336.0,239339.0,0.04450717422721548,0.029763589922796048,0.9967499193410638
R3_2,0.0001557026080186843,j_1325,1.0,Terminated,178172.0,178306.0,0.2456635586004333,0.1936548754088102,0.9969571020983975
R2_1,0.004203970416504476,j_1325,1.0,Terminated,178172.0,178282.0,0.2456635586004333,0.1936548754088102,0.9969191449520157
M1,0.032463993771895676,j_1325,1.0,Terminated,178172.0,178265.0,0.2456635586004333,0.31821225237818096,0.9968922586399953
M1,0.0,j_1326,1.0,Terminated,147698.0,147702.0,0.2456635586004333,0.12809836121440454,0.9967515008888298
M1,0.0,j_1330,1.0,Terminated,191937.0,191939.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R2_1,0.0,j_1330,1.0,Terminated,191937.0,191939.0,0.4971090390669555,0.25265573818377535,0.996748337793298
R4_3,0.0,j_1330,1.0,Terminated,191937.0,191940.0,0.4971090390669555,0.25265573818377535,0.9967499193410638
M3_2,0.0,j_1330,1.0,Terminated,191937.0,191940.0,0.4971090390669555,0.1936548754088102,0.9967499193410638
MergeTask,7.785130400934215e-05,j_1333,1.0,Terminated,532599.0,532619.0,0.4971090390669555,0.06254184701999888,0.9967768056530842
R2_1,0.0,j_1334,1.0,Terminated,267213.0,267219.0,0.2456635586004333,0.12809836121440454,0.9967546639843615
M1,0.0011677695601401323,j_1334,1.0,Terminated,267213.0,267219.0,0.2456635586004333,0.25265573818377535,0.9967546639843615
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1348,10.0,Terminated,139978.0,140473.0,0.3713862988336944,0.06254184701999888,0.9975280408418894
M1,0.0,j_1349,1.0,Terminated,642947.0,642948.0,0.4971090390669555,0.12809836121440454,0.996746756245532
R3_2,0.0,j_1353,1.0,Terminated,229539.0,229540.0,0.4971090390669555,0.25265573818377535,0.996746756245532
R7_6,0.0006228104320747372,j_1353,1.0,Terminated,229539.0,229542.0,0.4971090390669555,0.31821225237818096,0.9967499193410638
R2_1,0.0003114052160373686,j_1353,1.0,Terminated,229539.0,229540.0,0.4971090390669555,0.31821225237818096,0.996746756245532
R8_7,0.0,j_1353,1.0,Terminated,229539.0,229542.0,0.4971090390669555,0.25265573818377535,0.9967499193410638
M1,0.0006228104320747372,j_1353,1.0,Terminated,229539.0,229540.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R5_4,0.0,j_1353,1.0,Terminated,229539.0,229539.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
M6_3_5,0.0006228104320747372,j_1353,1.0,Terminated,229539.0,229542.0,0.4971090390669555,0.1936548754088102,0.9967499193410638
M4,0.0,j_1353,1.0,Terminated,229539.0,229539.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
R3_2,0.0,j_1355,1.0,Terminated,121590.0,121599.0,0.2456635586004333,0.12809836121440454,0.9967594086276593
M1,0.00038925652004671076,j_1355,1.0,Terminated,121590.0,121593.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
R2_1,0.0,j_1355,1.0,Terminated,121590.0,121596.0,0.2456635586004333,0.12809836121440454,0.9967546639843615
M1,0.0,j_1367,1.0,Terminated,185266.0,185267.0,0.4971090390669555,0.12809836121440454,0.996746756245532
M1,0.0,j_1369,1.0,Terminated,620217.0,620218.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R4_3,0.0,j_1369,1.0,Terminated,620217.0,620219.0,0.4971090390669555,0.25265573818377535,0.996748337793298
M3_2,0.0,j_1369,1.0,Terminated,620217.0,620219.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R2_1,0.0,j_1369,1.0,Terminated,620217.0,620218.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M1,0.0,j_1373,1.0,Terminated,274551.0,274554.0,0.4971090390669555,0.12809836121440454,0.9967499193410638
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1375,10.0,Terminated,508730.0,508760.0,0.4971090390669555,0.06254184701999888,0.9967926211307433
M1,0.0014013234721681588,j_1377,1.0,Terminated,611864.0,611873.0,0.2456635586004333,0.25265573818377535,0.9967594086276593
R2_1,0.0,j_1381,1.0,Terminated,126042.0,126043.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M1,0.0,j_1381,1.0,Terminated,126042.0,126042.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1385,6.0,Terminated,327585.0,327595.0,0.01936262618056325,0.01665228708391491,0.9967609901754252
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1385,6.0,Terminated,327585.0,327592.0,0.14508536641382438,0.029763589922796048,0.9967562455321275
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1385,6.0,Terminated,327585.0,327588.0,0.04450717422721548,0.029763589922796048,0.9967499193410638
R2_1,0.0,j_1387,1.0,Terminated,645094.0,645095.0,0.4971090390669555,0.31821225237818096,0.996746756245532
R3_2,0.0,j_1387,1.0,Terminated,645094.0,645095.0,0.4971090390669555,0.31821225237818096,0.996746756245532
M1,0.0,j_1387,1.0,Terminated,645094.0,645095.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R4_3,0.0,j_1387,1.0,Terminated,645094.0,645095.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M3_2,0.0001557026080186843,j_1389,1.0,Terminated,674699.0,674703.0,0.2456635586004333,0.09532010411720171,0.9967515008888298
R4_3,0.0,j_1389,1.0,Terminated,674699.0,674704.0,0.2456635586004333,0.09532010411720171,0.9967530824365957
M1,0.0,j_1389,1.0,Terminated,674699.0,674700.0,0.2456635586004333,0.09532010411720171,0.996746756245532
R2_1,0.0,j_1389,1.0,Terminated,674699.0,674700.0,0.2456635586004333,0.09532010411720171,0.996746756245532
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.013546126897625535,j_1391,10.0,Terminated,394685.0,395320.0,0.3713862988336944,0.06254184701999888,0.9977494575291163
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1392,10.0,Terminated,665207.0,665545.0,0.3713862988336944,0.06254184701999888,0.9972797378426422
M1,0.0001557026080186843,j_1395,1.0,Terminated,315744.0,315745.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R2_1,0.0,j_1395,1.0,Terminated,315744.0,315745.0,0.4971090390669555,0.25265573818377535,0.996746756245532
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_1396,10.0,Terminated,671833.0,671967.0,0.3713862988336944,0.06254184701999888,0.9969571020983975
