M1,77.0,j_137,1.0,Terminated,253346.0,253348.0,100.0,0.3
R2_1,1.0,j_137,1.0,Terminated,253346.0,253348.0,100.0,0.39
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_138,10.0,Failed,243772.0,243775.0,100.0,0.1
R9_8,11.0,j_139,1.0,Terminated,184260.0,184281.0,100.0,0.49
M5,2.0,j_139,1.0,Terminated,184260.0,184265.0,100.0,0.3
J11_9_10,13.0,j_139,1.0,Terminated,184260.0,184281.0,100.0,0.59
R7_6,1.0,j_139,1.0,Terminated,184260.0,184261.0,100.0,0.39
R2_1,1.0,j_139,1.0,Terminated,184260.0,184261.0,100.0,0.39
J8_2_3_4_5_7,11.0,j_139,1.0,Terminated,184260.0,184279.0,100.0,0.59
R12_11,13.0,j_139,1.0,Terminated,184260.0,184283.0,100.0,0.39
M6,1.0,j_139,1.0,Terminated,184260.0,184260.0,100.0,0.3
M4,3.0,j_139,1.0,Terminated,184260.0,184262.0,100.0,0.3
M3,3.0,j_139,1.0,Terminated,184260.0,184264.0,100.0,0.3
M10,1.0,j_139,1.0,Terminated,184260.0,184261.0,100.0,0.3
M1,1.0,j_139,1.0,Terminated,184260.0,184260.0,100.0,0.3
R3_2,1.0,j_142,1.0,Terminated,413895.0,413897.0,100.0,0.39
R2_1,1.0,j_142,1.0,Terminated,413895.0,413897.0,100.0,0.49
M1,2.0,j_142,1.0,Terminated,413895.0,413896.0,100.0,0.3
M1,19.0,j_144,1.0,Terminated,158363.0,158373.0,50.0,0.2
R2_1,1.0,j_144,1.0,Terminated,158363.0,158687.0,50.0,0.2
R3_2,1.0,j_144,1.0,Terminated,158363.0,158691.0,50.0,0.2
M3,323.0,j_145,1.0,Terminated,260031.0,260301.0,50.0,0.59
R2_1,39.0,j_145,1.0,Terminated,260031.0,260225.0,50.0,0.39
M1,12.0,j_145,1.0,Terminated,260031.0,260181.0,50.0,0.39
J4_2_3,507.0,j_145,1.0,Terminated,260031.0,260576.0,50.0,0.39
J5_1_4,3.0,j_146,1.0,Terminated,104607.0,104611.0,100.0,0.59
M2,1.0,j_146,1.0,Terminated,104607.0,104607.0,100.0,0.3
M1,2.0,j_146,1.0,Terminated,104607.0,104611.0,100.0,0.3
M4_3,1.0,j_146,1.0,Terminated,104607.0,104609.0,100.0,0.3
R3_2,1.0,j_146,1.0,Terminated,104607.0,104607.0,100.0,0.39
R6_5,3.0,j_146,1.0,Terminated,104607.0,104611.0,100.0,0.49
R8_7,1.0,j_146,1.0,Terminated,104607.0,104611.0,100.0,0.39
R7_6,1.0,j_146,1.0,Terminated,104607.0,104611.0,100.0,0.49
M1,1.0,j_147,1.0,Terminated,618326.0,618332.0,100.0,0.2
task_NTcxOTU5NDE4Mzk0MzEzMjMxNw==,1.0,j_148,11.0,Terminated,206599.0,206609.0,100.0,0.1
R2_1,22.0,j_156,1.0,Terminated,602009.0,602016.0,100.0,0.39
M1,1782.0,j_156,1.0,Terminated,602000.0,602008.0,100.0,0.3
R2_1,1.0,j_158,1.0,Terminated,599793.0,599795.0,100.0,0.39
J4_2_3,3.0,j_158,1.0,Terminated,599793.0,599798.0,100.0,0.49
M1,1.0,j_158,1.0,Terminated,599793.0,599795.0,100.0,0.3
M3,1.0,j_158,1.0,Terminated,599793.0,599796.0,100.0,0.49
M12,1.0,j_160,1.0,Terminated,277966.0,277981.0,100.0,0.3
M2,492.0,j_160,1.0,Terminated,277966.0,277990.0,100.0,0.3
M9_4_6_8,525.0,j_160,1.0,Terminated,277983.0,278016.0,100.0,0.3
R4_3,1.0,j_160,1.0,Terminated,277978.0,277981.0,100.0,0.39
M15,1.0,j_160,1.0,Terminated,277966.0,277978.0,100.0,0.3
J10_1_2_9,1111.0,j_160,1.0,Terminated,278017.0,278112.0,100.0,0.79
J13_11_12,1.0,j_160,1.0,Terminated,278136.0,278254.0,100.0,0.59
M7,1.0,j_160,1.0,Terminated,277966.0,277978.0,100.0,0.3
M5,1.0,j_160,1.0,Terminated,277966.0,277978.0,100.0,0.3
M3,1.0,j_160,1.0,Terminated,277966.0,277978.0,100.0,0.3
M1,12230.0,j_160,1.0,Terminated,277968.0,278001.0,100.0,0.3
R16_15,1.0,j_160,1.0,Terminated,277978.0,277986.0,100.0,0.39
R8_7,1.0,j_160,1.0,Terminated,277978.0,277981.0,100.0,0.39
R18_17,1.0,j_160,1.0,Terminated,278265.0,278271.0,100.0,0.39
R6_5,1.0,j_160,1.0,Terminated,277978.0,277983.0,100.0,0.39
M17_14_16,3.0,j_160,1.0,Terminated,278260.0,278265.0,100.0,0.3
R11_10,25.0,j_160,1.0,Terminated,278113.0,278136.0,100.0,0.49
R14_13,1.0,j_160,1.0,Terminated,278254.0,278259.0,100.0,0.39
M1,1.0,j_162,1.0,Terminated,270555.0,270568.0,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_164,10.0,Terminated,249400.0,249405.0,100.0,0.1
R2_1,1.0,j_171,1.0,Terminated,291585.0,291587.0,100.0,0.39
M1,1.0,j_171,1.0,Terminated,291585.0,291587.0,100.0,0.3
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_172,6.0,Terminated,179181.0,179185.0,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,41.0,j_172,6.0,Terminated,179181.0,179324.0,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_172,6.0,Terminated,179181.0,179368.0,5.0,0.03
M7,2.0,j_175,1.0,Terminated,511923.0,511925.0,100.0,0.3
R10_9,219.0,j_175,1.0,Terminated,511923.0,511934.0,100.0,0.39
